geometry,seed,sigma_theta_deg,jacobian_T_FP,ukf_T_FP,delta_T_FP,jacobian_v_FP,ukf_v_FP,delta_v_FP,jacobian_T_soft,ukf_T_soft,delta_T_soft,jacobian_T_sustain,ukf_T_sustain,delta_T_sustain,jacobian_total_delta_v,ukf_total_delta_v,delta_total_delta_v,jacobian_peak_accel,ukf_peak_accel,delta_peak_accel,jacobian_control_energy,ukf_control_energy,delta_control_energy,jacobian_rmse_pos_x,ukf_rmse_pos_x,delta_rmse_pos_x,jacobian_rmse_pos_y,ukf_rmse_pos_y,delta_rmse_pos_y,jacobian_rmse_pos_z,ukf_rmse_pos_z,delta_rmse_pos_z,jacobian_rmse_dist,ukf_rmse_dist,delta_rmse_dist,jacobian_final_pos_err,ukf_final_pos_err,delta_final_pos_err,jacobian_final_vel_err,ukf_final_vel_err,delta_final_vel_err,jacobian_est_dist_bias,ukf_est_dist_bias,delta_est_dist_bias,jacobian_est_radial_vel_bias,ukf_est_radial_vel_bias,delta_est_radial_vel_bias,jacobian_nis_mean,ukf_nis_mean,delta_nis_mean,jacobian_nees_mean,ukf_nees_mean,delta_nees_mean,jacobian_nis_inlier_frac,ukf_nis_inlier_frac,delta_nis_inlier_frac,jacobian_nees_inlier_frac,ukf_nees_inlier_frac,delta_nees_inlier_frac,jacobian_are_fallback_count,ukf_are_fallback_count,delta_are_fallback_count,jacobian_exit_count,ukf_exit_count,delta_exit_count,jacobian_time_in_sphere_frac,ukf_time_in_sphere_frac,delta_time_in_sphere_frac,jacobian_P_eig_min,ukf_P_eig_min,delta_P_eig_min,jacobian_P_cond,ukf_P_cond,delta_P_cond,jacobian_sustained,ukf_sustained
radial,2,0.001,20490.0,20490.0,0.0,5.284637291281547e-05,5.2823759697546264e-05,-2.261321526920632e-08,20490.0,20490.0,0.0,20490.0,20490.0,0.0,0.10917971066898884,0.10916182650581177,-1.788416317706487e-05,0.00012817127456790102,0.00012817127456790102,0.0,6.854169437914967e-06,6.854755414174061e-06,5.859762590942446e-10,48.54816481681898,49.23983326013646,0.6916684433174751,0.2679249459776935,0.2738301922570443,0.005905246279350795,0.6999325402438067,0.7338425481631671,0.033910007919360385,48.55394933904542,49.24606265830525,0.6921133192598319,2.0849416554577957e-09,2.319645409956531e-09,2.3470375449873507e-10,3.207789803955772e-12,3.796186578711139e-12,5.883967747553673e-13,0.002189390704704456,0.0022606859776108353,7.129527290637922e-05,7.129156018626869e-07,8.207862412060216e-07,1.0787063934333471e-07,2.0204270565268296,2.020558981224008,0.0001319246971784871,6.639549575759195,6.642952808896336,0.003403233137141193,,0.9974471188913202,,,0.99945295404814,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,,1.6576955556134022e-31,,,1274524425.5567925,,True,True
radial,2,0.008,20500.0,20500.0,0.0,5.2475305655991865e-05,5.2470707196613645e-05,-4.59845937822006e-09,20500.0,20500.0,0.0,20500.0,20500.0,0.0,0.10898569061069478,0.1089821083032891,-3.5823074056862136e-06,0.00012817127456790102,0.00012817127456790102,0.0,6.867779659289917e-06,6.867959385348882e-06,1.7972605896530292e-10,62.81273968975852,62.96013991316247,0.14740022340394887,1.7456133127681226,1.7432137837770907,-0.0023995289910319073,1.9273656450404948,1.9338562485292827,0.006490603488787938,62.86654254451059,63.01394934592595,0.14740680141536444,6.785991938844321e-09,7.394688119506278e-09,6.086961806619572e-10,1.2283903280942225e-11,1.2933196618968749e-11,6.492933380265233e-13,0.003722118268634658,0.0037415031810723682,1.938491243771035e-05,1.498281415205254e-07,1.8629650007854574e-07,3.646835855802034e-08,2.019815431434298,2.0197930793291343,-2.235210516365882e-05,6.567207345806885,6.562963534134581,-0.004243811672304254,,0.9974471188913202,,,0.99945295404814,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,,1.0110703014744853e-29,,,1352154680.7057514,,True,True
radial,2,0.1,20520.0,20520.0,0.0,5.134840471012324e-05,5.1319751495274945e-05,-2.8653214848294332e-08,20520.0,20520.0,0.0,20520.0,20520.0,0.0,0.10874309120644865,0.10873843369871877,-4.657507729877164e-06,0.00012817127456790102,0.00012817127456790102,0.0,6.922122873309251e-06,6.921572340721265e-06,-5.505325879867263e-10,87.842636151768,87.77633689841535,-0.06629925335265341,11.950073554045835,11.902248773552644,-0.04782478049319039,6.25313005282025,6.21856014582906,-0.03456990699119,88.87201257705651,88.79763136175953,-0.07438121529698094,3.946617689881591e-07,3.9802410623151934e-07,3.3623372433602474e-09,6.821311324674915e-10,6.885811277214774e-10,6.449995253985902e-12,0.006883267112151004,0.006810524207639751,-7.2742904511253e-05,-3.964846738213625e-08,-8.797343486464648e-08,-4.832496748251023e-08,2.0192759642337177,2.0192436068296487,-3.2357404069038864e-05,6.496639831929025,6.5062512924126885,0.009611460483663237,,0.9974471188913202,,,0.99945295404814,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,,4.815850138242021e-28,,,4857938255.289157,,True,True
radial,3,0.001,20500.0,20500.0,0.0,5.354544036017497e-05,5.3534384547643016e-05,-1.1055812531954475e-08,20500.0,20500.0,0.0,20500.0,20500.0,0.0,0.10982023690757853,0.10981112569078413,-9.111216794394084e-06,0.00012150630765733103,0.00012150630765733103,0.0,6.834933662444869e-06,6.835284949364926e-06,3.5128692005706664e-10,14.067055703170237,13.994213230848166,-0.07284247232207086,0.49863463549869114,0.48633768207138783,-0.012296953427303303,0.6160491072732281,0.6061026139511451,-0.009946493322083083,14.089365108420797,14.015772853113985,-0.0735922553068118,7.228967942439856e-09,8.27729747200821e-09,1.0483295295683548e-09,9.636475588477054e-12,1.0984850754192994e-11,1.34837516571594e-12,-0.00033210526153268176,-0.0002844433924985317,4.766186903415004e-05,-2.6367885315175616e-06,-2.5783700557553154e-06,5.841847576224616e-08,2.0106776268983872,2.0106296926958085,-4.79342025787588e-05,5.58772936746149,5.589108762890498,0.0013793954290077792,,0.9967177242888403,,,0.99981765134938,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,,1.6649865298283902e-31,,,1232609264.5772836,,True,True
radial,3,0.008,20480.0,20480.0,0.0,5.45011510951936e-05,5.449747779462899e-05,-3.6733005646073726e-09,20480.0,20480.0,0.0,20480.0,20480.0,0.0,0.11042951676560506,0.11042662867235352,-2.8880932515379376e-06,0.00012150630765733103,0.00012150630765733103,0.0,6.804839731637423e-06,6.804946219950105e-06,1.0648831268225001e-10,51.294616251571384,51.16646550614516,-0.1281507454262254,3.838608130879204,3.830527263433703,-0.008080867445501294,4.076937531531045,4.069537306054975,-0.007400225476070332,51.59936034888833,51.47078069538895,-0.12857965349937928,8.044049476912637e-08,7.96089329885135e-08,-8.315617806128714e-10,1.0542222913041501e-10,1.0413789680994379e-10,-1.284332320471225e-12,-0.003254532502015008,-0.0032390960510626727,1.543645095233555e-05,-9.074765733372733e-06,-9.040407489525976e-06,3.435824384675626e-08,2.0106938879580922,2.0107016593335056,7.77137541341233e-06,5.6286574665657145,5.637367266737937,0.008709800172222337,,0.9967177242888403,,,0.99945295404814,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,,1.1096495381052548e-29,,,1168484381.400075,,True,True
radial,3,0.1,20340.0,20340.0,0.0,5.564103970909989e-05,5.562380565855356e-05,-1.723405054632871e-08,20340.0,20340.0,0.0,20340.0,20340.0,0.0,0.11053327241751974,0.11053206109973729,-1.211317782454091e-06,0.00012150630765733103,0.00012150630765733103,0.0,6.706849008194783e-06,6.7062852174632556e-06,-5.637907315270713e-10,105.70077874791515,106.00648444455732,0.30570569664216407,27.32430904315705,27.464977558992462,0.1406685158354115,12.807184442573485,12.880531866362077,0.07334742378859183,109.92404862425585,110.26154287769828,0.3374942534424292,1.6260455132342478e-06,1.6255024613232111e-06,-5.430519110366957e-10,2.020686281946905e-09,2.0201594509140346e-09,-5.268310328705903e-13,-0.011045035051191079,-0.011121097013841357,-7.606196265027773e-05,-2.268514106438539e-05,-2.2742755315159786e-05,-5.761425077439639e-08,2.0102556853424614,2.0102517449476407,-3.940394820656223e-06,5.657154050680712,5.6660075171422815,0.008853466461569148,,0.9967177242888403,,,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,,2.0630697403263085e-27,,,1039960617.4862645,,True,True
radial,4,0.001,20500.0,20500.0,0.0,5.365393943371868e-05,5.362162655720227e-05,-3.231287651641164e-08,20500.0,20500.0,0.0,20500.0,20500.0,0.0,0.10994662210053384,0.1099211914307015,-2.543066983233533e-05,0.0001163474315493565,0.0001163474315493565,0.0,6.834845042836188e-06,6.835586877579422e-06,7.418347432339045e-10,37.04342510801713,36.925355001936495,-0.11807010608063706,0.48170744370242335,0.49451630129914714,0.012808857596723788,0.6626765523452961,0.6274748032778236,-0.03520174906747253,37.05248339865521,36.933996710619276,-0.11848668803593654,4.714529214352897e-09,4.4886454654507495e-09,-2.258837489021477e-10,8.785222247774189e-12,7.204085009601438e-12,-1.581137238172751e-12,-0.0016092855599577655,-0.00151896521049566,9.032034946210559e-05,-4.6076569387143915e-07,-2.5030925718707175e-07,2.104564366843674e-07,1.9726415117370615,1.9727227181336504,8.12063965889287e-05,5.677213676901509,5.640976848522403,-0.036236828379106356,,0.9959883296863603,,,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,,1.694614247288372e-31,,,1209162414.6289818,,True,True
radial,4,0.008,20500.0,20500.0,0.0,5.398122650904179e-05,5.397907803234982e-05,-2.1484766919713173e-09,20500.0,20500.0,0.0,20500.0,20500.0,0.0,0.11029865259195926,0.1102970591971583,-1.5933948009499987e-06,0.0001163474315493565,0.0001163474315493565,0.0,6.83522364006353e-06,6.835292005481903e-06,6.836541837299665e-11,61.75316510010404,61.747168832677616,-0.005996267426425561,3.7282732254133717,3.7301213747822417,0.0018481493688700112,2.7068014224740056,2.7044064094136844,-0.002395013060321194,61.92479467115535,61.91882168088374,-0.00597299027160858,3.518863057809913e-08,3.507814262887937e-08,-1.1048794921976175e-10,6.086866968028607e-11,6.053970736885141e-11,-3.289623114346596e-13,-0.003119652126173165,-0.0031120568025963706,7.595323576794263e-06,5.124194296242404e-07,5.371449560302051e-07,2.4725526405964687e-08,1.9728953516722394,1.97289418444895,-1.16722328935559e-06,5.747781257155968,5.7296430680640595,-0.018138189091908785,,0.9959883296863603,,,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,,1.067968661763251e-29,,,1215194224.603729,,True,True
radial,4,0.1,20530.0,20530.0,0.0,5.4430566041021074e-05,5.439914579779016e-05,-3.1420243230913974e-08,20530.0,20530.0,0.0,20530.0,20530.0,0.0,0.11138818277080634,0.11137984104040174,-8.341730404592962e-06,0.0001163474315493565,0.0001163474315493565,0.0,6.827530483118122e-06,6.827277338838641e-06,-2.531442794811566e-10,106.89392305312906,106.63319414362518,-0.2607289095038823,23.470661734986166,23.332094426064156,-0.13856730892200986,9.98740051139955,9.938814507437353,-0.048586003962196145,109.89509050426923,109.60750319842195,-0.287587305847282,4.4102046724103743e-07,4.407658975705764e-07,-2.545696704610112e-10,7.040228222812534e-10,7.235448775309311e-10,1.952205524967775e-11,-0.005108278834712835,-0.0051484048638447645,-4.012602913192921e-05,-3.913606808595128e-07,-4.165984949986289e-07,-2.52378141391161e-08,1.9728068568735762,1.9727638148957956,-4.304197778060015e-05,5.774250406485702,5.764251945519803,-0.009998460965899625,,0.9961706783369803,,,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,,1.8177930083356543e-27,,,1089638972.4668863,,True,True
radial,5,0.001,20490.0,20490.0,0.0,5.2959798815510665e-05,5.2943145799005625e-05,-1.665301650504087e-08,20490.0,20490.0,0.0,20490.0,20490.0,0.0,0.10924586194338094,0.1092330577086042,-1.280423477674486e-05,0.00012652045284647877,0.00012652045284647877,0.0,6.846707610044006e-06,6.8472216541297666e-06,5.140440857603402e-10,38.65126770722698,38.816742429759195,0.16547472253221684,0.47489101897001373,0.4570766612072716,-0.01781435776274215,0.7914602335831528,0.7973379891172196,0.005877755534066886,38.66228687179496,38.827621093770055,0.16533422197509395,1.679851876420016e-08,1.6954130341495093e-08,1.5561157729493127e-10,2.3206232658001106e-11,2.3356571979437798e-11,1.5033932143669207e-13,0.0014159204687615274,0.0014688655516146474,5.294508285311997e-05,1.0529750710576027e-06,1.1644865307747167e-06,1.1151145971711405e-07,2.0197021636083443,2.019601984933907,-0.0001001786744372346,9.748899242033984,9.73299182134851,-0.01590742068547435,,0.9963530269876003,,,0.9547775346462436,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,,1.6605417896992066e-31,,,1266468701.6280437,,True,True
radial,5,0.008,20480.0,20480.0,0.0,5.329699571437944e-05,5.329378360116419e-05,-3.2121132152501588e-09,20480.0,20480.0,0.0,20480.0,20480.0,0.0,0.1092339886649491,0.10923157859664948,-2.4100682996242018e-06,0.00012652045284647877,0.00012652045284647877,0.0,6.837315766199375e-06,6.837437268230836e-06,1.215020314610001e-10,44.19108570080174,44.23011816822838,0.039032467426636686,2.713030694417801,2.710618958245862,-0.002411736171938905,2.353921869842266,2.354697595696624,0.0007757258543579226,44.33681922661773,44.37561728110864,0.03879805449091123,1.3640636975079772e-07,1.3516756323102055e-07,-1.2388065197771753e-09,1.8560030773989508e-10,1.8409645228765442e-10,-1.50385545224066e-12,0.0008447809562885942,0.0008583170254892815,1.3536069200687363e-05,2.313442453449954e-07,2.621257743458109e-07,3.0781529000815484e-08,2.019308937686152,2.0193012548080618,-7.68287809016499e-06,9.765109854366383,9.75796567733329,-0.007144177033092447,,0.9963530269876003,,,0.9535010940919038,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,,1.0844285555834241e-29,,,1223687612.168454,,True,True
radial,5,0.1,20550.0,20550.0,0.0,5.423945209272501e-05,5.421470833732454e-05,-2.4743755400473324e-08,20550.0,20550.0,0.0,20550.0,20550.0,0.0,0.10846963917904676,0.10846689331678103,-2.7458622657294818e-06,0.00012652045284647877,0.00012652045284647877,0.0,6.879746681893919e-06,6.879025362183778e-06,-7.213197101411893e-10,75.14610432181941,75.06290831670397,-0.08319600511543968,7.274451256372006,7.341675734579605,0.06722447820759836,5.2139882788765375,5.2517353849621475,0.03774710608561005,75.67721129639594,75.60371110009936,-0.07350019629657822,1.4742873709981188e-06,1.4824539294355323e-06,8.166558437413539e-09,2.0104300610216044e-09,2.0218905577741156e-09,1.1460496752511284e-11,0.004411445590581145,0.004326045335768764,-8.540025481238063e-05,4.269155404239673e-06,4.205818752671848e-06,-6.333665156782544e-08,2.0192704587029486,2.0192550099020194,-1.5448800929185325e-05,9.805393467492935,9.786255326746057,-0.019138140746878918,,0.9963530269876003,,,0.9535010940919038,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,,1.573050220307187e-27,,,1076441302.4200487,,True,True
radial,6,0.001,20490.0,20490.0,0.0,5.292818971183464e-05,5.288856043476187e-05,-3.962927707276925e-08,20490.0,20490.0,0.0,20490.0,20490.0,0.0,0.10924488376798674,0.10921408014393814,-3.0803624048600375e-05,0.00012442743024969872,0.00012443830844054873,1.0878190850004393e-08,6.84941248911006e-06,6.850586771558317e-06,1.1742824482572191e-09,39.518999090928894,40.35777749169173,0.838778400762834,0.38402137628137756,0.3965181730493636,0.01249679676798604,0.7963616901989101,0.8465098815099217,0.05014819131101156,39.52888758247438,40.36860178046735,0.8397141979929685,4.0575534751396094e-08,3.987414517989976e-08,-7.013895714963347e-10,5.2691593330879376e-11,5.197941270145275e-11,-7.12180629426629e-13,0.0018720465717301867,0.0019980177051889124,0.00012597113345872574,1.1633626154452481e-06,1.3990028562219185e-06,2.3564024077667033e-07,2.0129962121211924,2.0128926511637815,-0.00010356095741093085,7.969324244668731,7.956118203642104,-0.013206041026626814,,0.9956236323851203,,,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,,1.6510521765074437e-31,,,1274233025.5065944,,True,True
radial,6,0.008,20500.0,20500.0,0.0,5.229441688576207e-05,5.22942084198751e-05,-2.0846588696813231e-10,20500.0,20500.0,0.0,20500.0,20500.0,0.0,0.10880033367111884,0.1088003693140072,3.564288836299667e-08,0.00012413513497234682,0.0001241208882889755,-1.4246683371324682e-08,6.8727282916175595e-06,6.872755940247665e-06,2.7648630105611422e-11,72.21794272840046,72.10400301137547,-0.11393971702499073,2.7790326752082684,2.786675444179126,0.007642768970857805,2.760290887299384,2.758684524941079,-0.0016063623583049136,72.32408644645926,72.21054736396744,-0.1135390824918261,3.1119130398381684e-07,3.122200808434442e-07,1.0287768596273844e-09,4.05309356383554e-10,4.065273313919392e-10,1.2179750083851791e-12,0.004534443773205434,0.004536417130737784,1.9733575323506794e-06,3.3831357157920892e-06,3.4065084623045857e-06,2.337274651249653e-08,2.012892949133868,2.012886748773075,-6.200360792796289e-06,7.7215362024833345,7.724283050388843,0.0027468479055086092,,0.9956236323851203,,,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,,1.0496720163798714e-29,,,1299903955.177666,,True,True
radial,6,0.1,20570.0,20570.0,0.0,5.14419542744096e-05,5.141135587252196e-05,-3.0598401887636946e-08,20570.0,20570.0,0.0,20570.0,20570.0,0.0,0.10845979378736345,0.10845336765913739,-6.426128226058592e-06,0.00012312946207235093,0.00012312946207235093,0.0,6.9449589333318e-06,6.944433379029427e-06,-5.255543023733824e-10,117.5414767909555,117.58627720637598,0.04480041542048241,17.459790142708307,17.332902435112143,-0.12688770759616474,9.045996023339411,9.011564859010006,-0.03443116432940485,119.17496835359519,119.19803016530079,0.02306181170560251,3.6755728639712198e-06,3.6876948804239175e-06,1.2122016452697698e-08,4.8335395405846705e-09,4.8491474439019624e-09,1.56079033172919e-11,0.01118716756750717,0.011119083684097841,-6.808388340932836e-05,1.0730860312854912e-05,1.0678741273046768e-05,-5.2119039808144e-08,2.0131015206068317,2.0130824283694255,-1.9092237406148627e-05,7.273506896503251,7.2832558551929685,0.009748958689717035,,0.9958059810357404,,,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,,1.4743257994893769e-27,,,1434841730.0432432,,True,True
radial,7,0.001,20490.0,20490.0,0.0,5.2038970341199114e-05,5.201149099139793e-05,-2.7479349801183583e-08,20490.0,20490.0,0.0,20490.0,20490.0,0.0,0.1085256279265783,0.10850553776924438,-2.0090157333924052e-05,0.00012974579886584786,0.0001294053092168697,-3.4048964897816984e-07,6.8777337444522205e-06,6.878559391645389e-06,8.256471931688549e-10,92.5179961392373,92.14287170137133,-0.3751244378659635,0.44821783319783043,0.476279704906972,0.028061871709141595,1.8318315746909328,1.877744020589805,0.04591244589887222,92.53721476121895,92.16323328930874,-0.3739814719102128,3.4055218823114054e-09,2.4220506100255937e-09,-9.834712722858117e-10,5.1648013123967134e-12,3.6154669338980117e-12,-1.5493343784987017e-12,0.004817507826777297,0.00488580995810404,6.8302131326743e-05,4.405827374572377e-06,4.621764590124472e-06,2.1593721555209514e-07,2.0484973562100324,2.048448461198038,-4.889501199434321e-05,5.91348639782286,5.89112020148289,-0.022366196339969946,,0.9959883296863603,,,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,,1.6804212555381485e-31,,,1283578805.02222,,True,True
radial,7,0.008,20510.0,20510.0,0.0,5.100348083054005e-05,5.100270363187111e-05,-7.771986689406019e-10,20510.0,20510.0,0.0,20510.0,20510.0,0.0,0.10781523831945197,0.10781480264010859,-4.3567934338017977e-07,0.00012906557064334447,0.00012906557064334447,0.0,6.92622663249015e-06,6.926276746993348e-06,5.011450319802142e-11,122.91268751646986,122.85223005938074,-0.06045745708911454,3.1801922188065332,3.1841760541962136,0.00398383538968039,4.611213709843501,4.610459479645622,-0.0007542301978782362,123.0402603498049,122.97994041436426,-0.06031993544063141,3.608005586174175e-08,3.599363265356678e-08,-8.642320817497386e-11,5.521850770064942e-11,5.4714727249623644e-11,-5.037804510257762e-13,0.008801542524606121,0.008805853829515755,4.311304909633898e-06,9.502975702311285e-06,9.527817649783401e-06,2.4841947472115808e-08,2.047741092517457,2.047739479793099,-1.6127243580577044e-06,5.903578569488065,5.904187022435302,0.0006084529472367706,,0.9959883296863603,,,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,,1.0469044024796598e-29,,,1337351901.1397028,,True,True
radial,7,0.1,20650.0,20650.0,0.0,4.966691815290899e-05,4.96327899530081e-05,-3.4128199900890406e-08,20650.0,20650.0,0.0,20650.0,20650.0,0.0,0.10736876773462956,0.10736243404251429,-6.333692115265133e-06,0.00012906557064334447,0.00012906557064334447,0.0,7.07980870426644e-06,7.079199419074202e-06,-6.092851922376782e-10,173.7874236358141,173.68739888519707,-0.10002475061702398,26.13891065264919,25.960035824541567,-0.17887482810762378,13.205064123263123,13.12635578128705,-0.07870834197607302,176.23758107333575,176.10660750696994,-0.13097356636581026,1.0666229523419088e-06,1.06649857942547e-06,-1.243729164387288e-10,1.5708311642160298e-09,1.5703600593496253e-09,-4.711048664044996e-13,0.018523713056352413,0.01844808620866906,-7.562684768335284e-05,2.3168801132414398e-05,2.3114494083922118e-05,-5.430704849228009e-08,2.0474959300065305,2.047457911025993,-3.801898053756858e-05,5.763723965077296,5.769512187596162,0.005788222518866348,,0.9959883296863603,,,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,,1.4371616685309686e-27,,,1416461467.9449573,,True,True
radial,8,0.001,20490.0,20500.0,10.0,5.353966030214075e-05,5.3428071872614655e-05,-1.1158842952609235e-07,20490.0,20500.0,10.0,20490.0,20500.0,10.0,0.1097387799282083,0.10972884433390914,-9.935594299154138e-06,0.00012217711536600406,0.00012218768227653697,1.056691053291669e-08,6.837920354540256e-06,6.838302391728085e-06,3.8203718782869406e-10,23.2470693290103,23.18119874793016,-0.06587058108014077,0.43359635129529417,0.4389142555291656,0.005317904233871407,0.6834090919396013,0.6795389455735541,-0.0038701463660472113,23.261154016312556,23.195309747733415,-0.06584426857914139,3.20147479423497e-08,3.030152735741228e-08,-1.713220584937416e-09,4.447266895776579e-11,4.200296738922131e-11,-2.469701568544481e-12,-0.00033197426563667863,-0.00029130019164628834,4.0674073990390296e-05,-1.3079594793407987e-06,-1.217248942971899e-06,9.071053636889972e-08,2.0061693783374572,2.0060236344341638,-0.00014574390329347153,7.045920035288215,6.979697767476497,-0.06622226781171747,,0.9974471188913202,,,0.9961706783369803,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,,1.6657380543905115e-31,,,1239411213.6694288,,True,True
radial,8,0.008,20500.0,20500.0,0.0,5.31291805705633e-05,5.3126225960072206e-05,-2.95461049109626e-09,20500.0,20500.0,0.0,20500.0,20500.0,0.0,0.10945947814941341,0.10945724707017983,-2.231079233583344e-06,0.0001217321894940586,0.00012172480300377795,-7.3864902806449265e-09,6.849952841448176e-06,6.850054802231327e-06,1.019607831511223e-10,34.20551753544279,34.219543879255426,0.014026343812638231,2.744144439299471,2.7371841241805117,-0.006960315118959226,1.9544877586717673,1.9542561795707951,-0.00023157910097215684,34.37103113044501,34.38442201709001,0.013390886644998545,2.4979282244951984e-07,2.506739596432193e-07,8.811371936994816e-10,3.4464951685919984e-10,3.460829346237208e-10,1.4334177645209736e-12,0.0008713559692050529,0.0008831240436828113,1.1768074477758379e-05,-1.1539814385143598e-06,-1.1233313840667026e-06,3.065005444765719e-08,2.006377856169802,2.0063350463796223,-4.280979017945441e-05,7.084374543821275,7.066883255354842,-0.017491288466432664,,0.9974471188913202,,,0.9883296863603209,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,,1.0622476138054814e-29,,,1256686769.2387745,,True,True
radial,8,0.1,20540.0,20540.0,0.0,5.2202914256981515e-05,5.2172187024290336e-05,-3.0727232691178967e-08,20540.0,20540.0,0.0,20540.0,20540.0,0.0,0.1088579578089658,0.10885204474687885,-5.913062086956855e-06,0.00012159006782976075,0.00012159006782976075,0.0,6.9263733208893525e-06,6.925959431899058e-06,-4.1388899029460446e-10,76.01750279762035,75.99245784538509,-0.025044952235262485,19.009318017777883,19.04479541466422,0.03547739688633911,8.993293969086128,8.987495590266635,-0.0057983788194935215,78.87264569863011,78.85640721434186,-0.016238484288251698,3.046188423269732e-06,3.049378062930768e-06,3.1896396610359783e-09,4.185809230153061e-09,4.1917554051455525e-09,5.946174992491667e-12,0.004838672524436893,0.0047735435142734,-6.512901016349302e-05,8.668635005867577e-07,8.27886608660122e-07,-3.897689192663572e-08,2.0063597938102316,2.006349561793888,-1.0232016343536543e-05,7.175760397909211,7.15832228612175,-0.017438111787460464,,0.9972647702407003,,,0.9939824945295405,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,,1.6782100903114202e-27,,,1250435303.3025455,,True,True
radial,9,0.001,20490.0,20490.0,0.0,5.4571233581790814e-05,5.451317508277038e-05,-5.8058499020431956e-08,20490.0,20490.0,0.0,20490.0,20490.0,0.0,0.11062519989803123,0.11057750365196252,-4.769624606870693e-05,0.00011322905419546853,0.00011313037309127801,-9.868110419051514e-08,6.825395919350123e-06,6.825613803934227e-06,2.1788458410427065e-10,82.86756408048302,79.56147240405262,-3.3060916764303983,0.32419174506190584,0.3174123920814824,-0.006779352980423425,1.8262931203057577,1.7186330090712152,-0.10766011123454255,82.88832018735691,79.58066562392743,-3.3076545634294803,1.7948871268371467e-08,1.8178857737998708e-08,2.2998646962724154e-10,1.7531898889171324e-11,1.7520018504633632e-11,-1.1880384537692114e-14,-0.004476151355198895,-0.00428739305778587,0.00018875829741302457,-3.4768454539536083e-06,-3.2307113933925286e-06,2.4613406056107966e-07,2.0173543884267833,2.0169805348374514,-0.00037385358933184065,3.5856640468854355,3.6143681180869938,0.028704071201558268,,0.9976294675419402,,,0.9978118161925602,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,,1.667519536346383e-31,,,1202991053.399503,,True,True
radial,9,0.008,20490.0,20490.0,0.0,5.469485276574876e-05,5.469399901939042e-05,-8.537463583381294e-10,20490.0,20490.0,0.0,20490.0,20490.0,0.0,0.1107567079003083,0.1107563064669375,-4.0143337079467933e-07,0.00011060908084819101,0.00011061344430081033,4.363452619314382e-09,6.823363784807643e-06,6.823421113270214e-06,5.7328462571055614e-11,92.54293196927097,92.67946023236728,0.1365282630963094,1.5102669003274238,1.5070918637429271,-0.0031750365844966932,2.5673347899291326,2.5667936336439676,-0.0005411562851649343,92.59085468610236,92.72724575013767,0.13639106403530832,1.559523563603559e-07,1.545498713133654e-07,-1.4024850469904901e-09,1.551315616601203e-10,1.5345511199833605e-10,-1.676449661784246e-12,-0.005363056198503949,-0.0053624859756536076,5.702228503415632e-07,-2.8073002292468255e-06,-2.7875147829776103e-06,1.9785446269215173e-08,2.0124016685384,2.0124102229266194,8.55438821956156e-06,3.5592411812120597,3.5671187703331806,0.00787758912112091,,0.9976294675419402,,,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,,1.0881260918274474e-29,,,1174297504.6833484,,True,True
