time_orbits,dist_km,u_p_norm,u_e_norm,P_diff_frobenius
0.366460,6.81701025e+02,1.85937728e-04,9.20110085e-05,1.23750354e+07
0.367554,6.79792711e+02,1.93094992e-04,9.55794764e-05,1.38813462e+07
0.368648,6.77792011e+02,2.00484265e-04,9.92880615e-05,1.19614961e+07
0.369742,6.75700223e+02,2.08514685e-04,1.03135079e-04,1.20628705e+07
0.370836,6.73518875e+02,2.16544546e-04,1.07119735e-04,1.29400603e+07
0.371930,6.71249737e+02,2.24852244e-04,1.11243552e-04,1.21292172e+07
0.373024,6.68894834e+02,2.33650150e-04,1.15507289e-04,1.27287246e+07
0.374117,6.66456408e+02,2.42553678e-04,1.19911978e-04,1.36440991e+07
0.375211,6.63936877e+02,2.51782458e-04,1.24459756e-04,2.43091689e+08
0.376305,6.61338599e+02,2.61251217e-04,1.29142759e-04,1.35508281e+07
0.377399,6.58664661e+02,2.71118443e-04,1.33981506e-04,1.45279415e+07
0.378493,6.55918275e+02,2.81136231e-04,1.38969182e-04,1.31475907e+07
0.379587,6.53102856e+02,2.91682240e-04,1.44109135e-04,1.13462272e+07
0.380681,6.50222028e+02,3.02581426e-04,1.49403299e-04,1.13617005e+07
0.381775,6.47279619e+02,3.13455532e-04,1.54854744e-04,1.09969022e+07
0.382869,6.44279685e+02,3.24943664e-04,1.60467158e-04,1.22392011e+07
0.383963,6.41226501e+02,3.36541142e-04,1.66244565e-04,9.78538472e+06
0.385057,6.38124586e+02,3.48729694e-04,1.72190832e-04,1.06977283e+07
0.386150,6.34978598e+02,3.60913898e-04,1.78308410e-04,1.18725721e+07
0.387244,6.31793421e+02,3.73824683e-04,1.84603170e-04,1.08948704e+07
0.388338,6.28574143e+02,3.87181602e-04,1.91078487e-04,9.23883133e+06
0.389432,6.25325989e+02,4.00801946e-04,1.97737274e-04,8.47747523e+06
0.390526,6.22054446e+02,4.14752093e-04,2.04586660e-04,8.88657023e+06
0.391620,6.18765234e+02,4.28639706e-04,2.11632810e-04,7.12042795e+06
0.392714,6.15464344e+02,4.43258885e-04,2.18884202e-04,6.66177020e+06
0.393808,6.12157867e+02,4.58462584e-04,2.26345123e-04,6.74431494e+06
0.394902,6.08851978e+02,4.73635224e-04,2.34018635e-04,6.32353766e+06
0.395996,6.05553067e+02,4.89954788e-04,2.41914952e-04,6.89701641e+06
0.397090,6.02267487e+02,5.06254738e-04,2.50033751e-04,6.62623555e+06
0.398184,5.99001828e+02,5.23020490e-04,2.58384549e-04,6.70156625e+06
0.399277,5.95762632e+02,5.40870155e-04,2.66968547e-04,6.08424130e+06
0.400371,5.92556455e+02,5.59405007e-04,2.75788493e-04,5.54176163e+06
0.401465,5.89390053e+02,5.77254926e-04,2.84850490e-04,4.92477324e+06
0.402559,5.86270409e+02,5.96626344e-04,2.94166775e-04,4.90389251e+06
0.403653,5.83204104e+02,6.15663479e-04,3.03721897e-04,5.96976939e+06
0.404747,5.80198194e+02,6.34912019e-04,3.13538060e-04,8.55094605e+06
0.405841,5.77259388e+02,6.57120160e-04,3.23605177e-04,7.83810362e+06
0.406935,5.74393774e+02,6.79006932e-04,3.33899924e-04,8.85047489e+06
0.408029,5.71607648e+02,7.00684370e-04,3.44429704e-04,1.12755410e+07
0.409123,5.68907315e+02,7.21627928e-04,3.55189290e-04,1.16207962e+07
0.410217,5.66299194e+02,7.43899955e-04,3.66187719e-04,1.34648445e+07
0.411310,5.63789371e+02,7.67873918e-04,3.77409451e-04,1.58196721e+07
0.412404,5.61383325e+02,7.91781263e-04,3.88820332e-04,1.60165242e+07
0.413498,5.59086325e+02,8.17072221e-04,4.00412725e-04,1.57384296e+07
0.414592,5.56903395e+02,8.40418092e-04,4.12160690e-04,1.96970504e+07
0.415686,5.54839203e+02,8.66958591e-04,4.24045688e-04,1.91698138e+07
0.416780,5.52897727e+02,8.90169913e-04,4.36018289e-04,2.26575019e+07
0.417874,5.51082661e+02,9.18958559e-04,4.48066526e-04,2.39630935e+07
0.418968,5.49397184e+02,9.41540242e-04,4.60135487e-04,2.58359922e+07
0.420062,5.47844875e+02,9.66468965e-04,4.72235521e-04,2.94557514e+07
0.421156,5.46427859e+02,9.95137894e-04,4.84282687e-04,3.04268675e+07
0.422250,5.45147876e+02,1.01900010e-03,4.96230525e-04,3.16236143e+07
0.423343,5.44006836e+02,1.04350800e-03,5.08065547e-04,3.14789945e+07
0.424437,5.43006085e+02,1.06920150e-03,5.19744185e-04,3.36024845e+07
0.425531,5.42145991e+02,1.09285676e-03,5.31175529e-04,3.54807578e+07
0.426625,5.41426730e+02,1.11656250e-03,5.42337066e-04,4.06032343e+07
0.427719,5.40846837e+02,1.14362379e-03,5.53106324e-04,4.21854296e+07
0.428813,5.40403998e+02,1.16579115e-03,5.63406618e-04,4.61975491e+07
0.429907,5.40095847e+02,1.18584621e-03,5.73195116e-04,4.50966144e+07
0.431001,5.39919919e+02,1.21169323e-03,5.82472128e-04,4.84093556e+07
0.432095,5.39871607e+02,1.23807140e-03,5.91049970e-04,5.60579695e+07
0.433189,5.39944904e+02,1.25236818e-03,5.98776870e-04,5.40872079e+07
0.434283,5.40136775e+02,1.25912496e-03,6.05836769e-04,5.10211486e+07
0.435376,5.40445102e+02,1.27551625e-03,6.12271969e-04,5.86258358e+07
0.436470,5.40863439e+02,1.29179507e-03,6.17740539e-04,5.34618273e+07
0.437564,5.41386098e+02,1.30005760e-03,6.22303872e-04,5.12836884e+07
0.438658,5.42007974e+02,1.30892021e-03,6.25945100e-04,5.30153012e+07
0.439752,5.42722558e+02,1.31432160e-03,6.28544017e-04,5.41695921e+07
0.440846,5.43523239e+02,1.31711715e-03,6.30084647e-04,5.45452582e+07
0.441940,5.44402573e+02,1.32546756e-03,6.30508665e-04,6.21609278e+07
0.443034,5.45350843e+02,1.32295085e-03,6.29600435e-04,4.85686301e+07
0.444128,5.46361966e+02,1.32330317e-03,6.27668086e-04,4.75078267e+07
0.445222,5.47428723e+02,1.30660362e-03,6.24478565e-04,4.51908504e+07
0.446316,5.48544616e+02,1.29990916e-03,6.20176134e-04,4.03398765e+07
0.447409,5.49701788e+02,1.28799667e-03,6.14640816e-04,4.35449482e+07
0.448503,5.50891286e+02,1.27717630e-03,6.07789288e-04,4.28429033e+07
0.449597,5.52103809e+02,1.25841421e-03,5.99610332e-04,3.60167386e+07
0.450691,5.53331849e+02,1.24053733e-03,5.90247179e-04,3.23317988e+07
0.451785,5.54567509e+02,1.20996637e-03,5.79618364e-04,2.98547551e+07
0.452879,5.55803620e+02,1.18164599e-03,5.67831582e-04,2.71895235e+07
0.453973,5.57031746e+02,1.16016847e-03,5.54851278e-04,2.40750777e+07
0.455067,5.58242624e+02,1.12824414e-03,5.40616786e-04,2.15970672e+07
0.456161,5.59427949e+02,1.09488983e-03,5.25234751e-04,1.76880589e+07
0.457255,5.60579390e+02,1.06382272e-03,5.08763366e-04,1.67626287e+07
0.458349,5.61687752e+02,1.03051046e-03,4.91179156e-04,1.71320787e+07
0.459443,5.62744085e+02,9.87288790e-04,4.72541069e-04,1.37715788e+07
0.460536,5.63741225e+02,9.45429302e-04,4.53055005e-04,1.29227827e+07
0.461630,5.64671529e+02,9.04130196e-04,4.32748958e-04,1.32064153e+07
0.462724,5.65526692e+02,8.60009773e-04,4.11664128e-04,1.42196337e+07
0.463818,5.66298655e+02,8.14683847e-04,3.89922681e-04,1.56456705e+07
0.464912,5.66979701e+02,7.68723942e-04,3.67652577e-04,1.72741359e+07
0.466006,5.67562192e+02,7.19737164e-04,3.44965832e-04,1.90917365e+07
0.467100,5.68039002e+02,6.74695111e-04,3.22041037e-04,2.04772210e+07
0.468194,5.68402551e+02,6.25273710e-04,2.98971160e-04,2.25936710e+07
0.469288,5.68645959e+02,5.78271771e-04,2.75966889e-04,2.46496099e+07
0.470382,5.68762143e+02,5.30614074e-04,2.53169405e-04,2.75135898e+07
0.471476,5.68744517e+02,4.81124850e-04,2.30777481e-04,3.07888828e+07
0.472569,5.68586891e+02,4.37530428e-04,2.08995597e-04,3.11931485e+07
0.473663,5.68282228e+02,3.92985283e-04,1.87939484e-04,3.34050711e+07
0.474757,5.67824060e+02,3.51446999e-04,1.67823523e-04,3.42877790e+07
0.475851,5.67205770e+02,3.13176998e-04,1.48788502e-04,3.45958202e+07
0.476945,5.66420790e+02,2.75740827e-04,1.30973523e-04,3.66846373e+07
0.478039,5.65462970e+02,2.41447091e-04,1.14511432e-04,3.54072028e+07
0.479133,5.64326051e+02,2.09840087e-04,9.94734276e-05,3.48639558e+07
0.480227,5.63003917e+02,1.82053481e-04,8.59212761e-05,3.43682862e+07
0.481321,5.61490691e+02,1.56858212e-04,7.38810251e-05,3.46753999e+07
0.482415,5.59780861e+02,1.34764608e-04,6.33590772e-05,3.21602747e+07
0.483509,5.57869182e+02,1.15480089e-04,5.43340270e-05,3.04849226e+07
0.484602,5.55750898e+02,9.85399434e-05,4.67794064e-05,3.28467259e+07
0.485696,5.53421805e+02,8.56275111e-05,4.06617749e-05,3.12218085e+07
0.486790,5.50878220e+02,7.50594426e-05,3.59268093e-05,3.05540049e+07
0.487884,5.48117126e+02,6.74651217e-05,3.25175400e-05,3.01621196e+07
0.488978,5.45136239e+02,6.22443101e-05,3.03522319e-05,2.91244110e+07
0.490072,5.41934111e+02,5.94590066e-05,2.93239670e-05,2.83023582e+07
0.491166,5.38510206e+02,5.88383463e-05,2.93037333e-05,2.64291606e+07
0.492260,5.34864958e+02,6.04517741e-05,3.01591241e-05,2.69932758e+07
0.493354,5.30999826e+02,6.35470999e-05,3.17695433e-05,2.67789697e+07
0.494448,5.26917315e+02,6.81059793e-05,3.40413425e-05,2.92746053e+07
0.495542,5.22620999e+02,7.41040942e-05,3.69007787e-05,2.62942425e+07
0.496635,5.18115544e+02,8.08976556e-05,4.02912706e-05,2.79338402e+07
0.497729,5.13406678e+02,8.88591985e-05,4.41688464e-05,2.58564783e+07
0.498823,5.08501201e+02,9.77849866e-05,4.84945002e-05,2.63141596e+07
0.499917,5.03406993e+02,1.07643551e-04,5.32347675e-05,2.69493473e+07
0.501011,4.98132976e+02,1.18118637e-04,5.83639373e-05,2.50592552e+07
0.502105,4.92689071e+02,1.29557523e-04,6.38643602e-05,2.48387603e+07
0.503199,4.87086154e+02,1.41471941e-04,6.97257240e-05,2.27859495e+07
0.504293,4.81336017e+02,1.54267048e-04,7.59473299e-05,2.31316444e+07
0.505387,4.75451357e+02,1.67808802e-04,8.25349991e-05,1.86341128e+07
0.506481,4.69445706e+02,1.82068187e-04,8.95013200e-05,2.08281333e+07
0.507575,4.63333397e+02,1.97325851e-04,9.68617707e-05,1.97399707e+07
0.508668,4.57129596e+02,2.13230043e-04,1.04632504e-04,1.47158356e+07
0.509762,4.50850166e+02,2.29917796e-04,1.12827475e-04,1.81746771e+07
0.510856,4.44511628e+02,2.47810026e-04,1.21455236e-04,1.61455096e+07
0.511950,4.38130942e+02,2.66592455e-04,1.30516346e-04,1.31554740e+07
0.513044,4.31725557e+02,2.85796463e-04,1.40003959e-04,1.27785309e+07
0.514138,4.25313730e+02,3.05743642e-04,1.49912247e-04,1.19504197e+07
0.515232,4.18914199e+02,3.26560842e-04,1.60228586e-04,9.13835593e+06
0.516326,4.12545784e+02,3.48578317e-04,1.70931778e-04,7.67454645e+06
0.517420,4.06227524e+02,3.70939614e-04,1.81998840e-04,7.15425692e+06
0.518514,3.99978846e+02,3.93775473e-04,1.93411508e-04,6.45459376e+06
0.519608,3.93819172e+02,4.18237720e-04,2.05145936e-04,8.07293793e+06
0.520702,3.87767704e+02,4.42053564e-04,2.17164957e-04,1.01669289e+07
0.521795,3.81843701e+02,4.67424272e-04,2.29447371e-04,5.96093269e+06
0.522889,3.76066446e+02,4.91880363e-04,2.41967347e-04,8.04761288e+06
0.523983,3.70454628e+02,5.16886859e-04,2.54668435e-04,9.74624155e+06
0.525077,3.65026115e+02,5.43763067e-04,2.67501151e-04,9.05545844e+06
0.526171,3.59797961e+02,5.71030514e-04,2.80397692e-04,1.01131457e+07
0.527265,3.54786357e+02,5.97504922e-04,2.93277864e-04,1.34823028e+07
0.528359,3.50006189e+02,6.25763862e-04,3.06046692e-04,1.92912851e+07
0.529453,3.45470497e+02,6.51078698e-04,3.18556564e-04,2.04190095e+07
0.530547,3.41191475e+02,6.80647899e-04,3.30751105e-04,3.26767510e+07
0.531641,3.37178252e+02,7.07464617e-04,3.42378374e-04,2.27140439e+07
0.532735,3.33440894e+02,7.27765453e-04,3.53483855e-04,2.63190123e+07
0.533828,3.29987588e+02,7.52628442e-04,3.63894580e-04,3.58172298e+07
0.534922,3.26822311e+02,7.79144794e-04,3.73338147e-04,4.24787605e+07
0.536016,3.23946983e+02,7.99401529e-04,3.81648250e-04,4.63085897e+07
0.537110,3.21362748e+02,8.19338670e-04,3.88767211e-04,4.91913451e+07
0.538204,3.19069173e+02,8.29505293e-04,3.94546190e-04,4.92360258e+07
0.539298,3.17065510e+02,8.38561740e-04,3.98998063e-04,4.33015820e+07
0.540392,3.15349714e+02,8.42076156e-04,4.02043026e-04,4.48706658e+08
0.541486,3.13917121e+02,8.48192280e-04,4.03537053e-04,4.67498025e+07
0.542580,3.12760831e+02,8.48801722e-04,4.03388324e-04,4.35460643e+07
0.543674,3.11873528e+02,8.44517351e-04,4.01623713e-04,4.26355549e+07
0.544768,3.11246760e+02,8.34528928e-04,3.98221860e-04,3.87855404e+07
0.545861,3.10871949e+02,8.25195428e-04,3.93305344e-04,4.08265999e+07
0.546955,3.10737078e+02,8.19680392e-04,3.86706720e-04,4.25901381e+07
0.548049,3.10828052e+02,8.03129414e-04,3.78392225e-04,3.80397052e+07
0.549143,3.11133013e+02,7.82339302e-04,3.68669474e-04,3.53690959e+07
0.550237,3.11640109e+02,7.58175047e-04,3.57627153e-04,3.16579283e+07
0.551331,3.12337248e+02,7.29634599e-04,3.45383100e-04,2.76900977e+07
0.552425,3.13212726e+02,7.00372327e-04,3.32110740e-04,2.43211400e+07
0.553519,3.14254732e+02,6.68757117e-04,3.17925005e-04,2.16324910e+07
0.554613,3.15451040e+02,6.39082965e-04,3.02938467e-04,1.84111409e+07
0.555707,3.16789300e+02,6.05612460e-04,2.87269286e-04,1.60389880e+07
0.556801,3.18258333e+02,5.69463644e-04,2.71114860e-04,1.38153109e+07
0.557894,3.19847328e+02,5.34024916e-04,2.54611419e-04,1.29994904e+07
0.558988,3.21545513e+02,4.98076704e-04,2.37874503e-04,9.99560189e+06
0.560082,3.23342401e+02,4.65649127e-04,2.21037354e-04,7.51661193e+06
0.561176,3.25227623e+02,4.28476205e-04,2.04183782e-04,7.76470122e+06
0.562270,3.27191809e+02,3.94274526e-04,1.87474576e-04,6.57082964e+06
0.563364,3.29226153e+02,3.58922126e-04,1.71016633e-04,8.69873478e+06
0.564458,3.31322323e+02,3.25273034e-04,1.54904044e-04,9.38659823e+06
0.565552,3.33472374e+02,2.92954000e-04,1.39230250e-04,7.46666330e+06
0.566646,3.35669051e+02,2.59642787e-04,1.24084444e-04,9.57007189e+06
0.567740,3.37905442e+02,2.30633447e-04,1.09543896e-04,1.08374328e+07
0.568834,3.40174765e+02,2.00081437e-04,9.56652059e-05,9.07314283e+06
0.569927,3.42470982e+02,1.73305550e-04,8.25470504e-05,1.08196966e+07
0.571021,3.44788016e+02,1.48570950e-04,7.02492132e-05,1.08687439e+07
0.572115,3.47120168e+02,1.23365338e-04,5.88741335e-05,9.62522644e+06
0.573209,3.49462281e+02,1.01648040e-04,4.85809480e-05,6.05427268e+06
0.574303,3.51809313e+02,8.32469238e-05,3.95936648e-05,1.19043050e+07
0.575397,3.54156166e+02,6.84757051e-05,3.22853620e-05,1.23768844e+07
0.576491,3.56498026e+02,5.74142686e-05,2.72532864e-05,1.15311682e+07
0.577585,3.58830433e+02,5.17313189e-05,2.51222254e-05,1.29365146e+07
0.578679,3.61149128e+02,5.24935700e-05,2.59603647e-05,1.46820871e+07
0.579773,3.63449980e+02,5.81320666e-05,2.90234344e-05,1.44779624e+07
0.580867,3.65729095e+02,6.66467643e-05,3.33507305e-05,1.32046025e+07
0.581961,3.67982771e+02,7.64691516e-05,3.82644113e-05,1.26275852e+07
0.583054,3.70207527e+02,8.70036377e-05,4.33913076e-05,8.16991443e+06
0.584148,3.72400110e+02,9.73187146e-05,4.85440620e-05,1.22449951e+07
0.585242,3.74557427e+02,1.07688164e-04,5.36421505e-05,1.13990827e+07
0.586336,3.76676651e+02,1.18279084e-04,5.86518874e-05,9.60648070e+06
0.587430,3.78755222e+02,1.28128548e-04,6.35665497e-05,1.01605639e+07
0.588524,3.80790795e+02,1.38048577e-04,6.83966484e-05,1.28113515e+07
0.589618,3.82781286e+02,1.47540133e-04,7.31549023e-05,1.07923488e+07
0.590712,3.84724876e+02,1.57379261e-04,7.78553919e-05,1.11038998e+07
0.591806,3.86620014e+02,1.66739654e-04,8.25098893e-05,9.75614681e+06
0.592900,3.88465399e+02,1.76268462e-04,8.71298419e-05,9.37761960e+06
0.593994,3.90259982e+02,1.85591426e-04,9.17221278e-05,8.95200531e+06
0.595087,3.92002948e+02,1.94890310e-04,9.62917500e-05,9.59346824e+06
0.596181,3.93693711e+02,2.04110692e-04,1.00840597e-04,1.12789037e+07
0.597275,3.95331903e+02,2.13355012e-04,1.05368429e-04,9.47958083e+06
0.598369,3.96917372e+02,2.22520082e-04,1.09871975e-04,9.95209134e+06
0.599463,3.98450169e+02,2.31627494e-04,1.14348022e-04,7.38263278e+06
0.600557,3.99930535e+02,2.40727782e-04,1.18791419e-04,8.77015935e+06
0.601651,4.01358871e+02,2.49583350e-04,1.23197171e-04,7.22044144e+06
0.602745,4.02735756e+02,2.58491177e-04,1.27559964e-04,9.15583660e+06
0.603839,4.04061918e+02,2.67254591e-04,1.31874306e-04,1.02747014e+07
0.604933,4.05338218e+02,2.75941340e-04,1.36134844e-04,9.45563425e+06
0.606027,4.06565658e+02,2.84505011e-04,1.40336153e-04,8.08873182e+06
0.607120,4.07745384e+02,2.92963699e-04,1.44473791e-04,7.22859860e+06
0.608214,4.08878629e+02,3.01261361e-04,1.48543341e-04,7.59375584e+06
0.609308,4.09966725e+02,3.09385405e-04,1.52541450e-04,5.83390637e+06
0.610402,4.11011111e+02,3.17398584e-04,1.56465035e-04,8.31808589e+06
0.611496,4.12013287e+02,3.25338923e-04,1.60311414e-04,5.11740455e+06
0.612590,4.12974879e+02,3.32987068e-04,1.64078118e-04,5.24584710e+06
0.613684,4.13897550e+02,3.40448087e-04,1.67763596e-04,5.92974749e+06
0.614778,4.14783028e+02,3.47744307e-04,1.71367042e-04,6.24606422e+06
0.615872,4.15633096e+02,3.55049059e-04,1.74887146e-04,5.79246245e+06
0.616966,4.16449556e+02,3.62097854e-04,1.78321851e-04,4.50436615e+06
0.618060,4.17234268e+02,3.68924546e-04,1.81671204e-04,4.45826655e+06
0.619153,4.17989148e+02,3.75641988e-04,1.84935689e-04,5.01140296e+06
0.620247,4.18716082e+02,3.82116272e-04,1.88113843e-04,4.56063155e+06
0.621341,4.19416999e+02,3.88467460e-04,1.91206435e-04,3.63435721e+06
0.622435,4.20093895e+02,3.94611408e-04,1.94214196e-04,3.62075720e+06
0.623529,4.20748764e+02,4.00615213e-04,1.97137202e-04,3.15087099e+06
0.624623,4.21383597e+02,4.06558013e-04,1.99975356e-04,3.16178041e+06
0.625717,4.22000304e+02,4.12240902e-04,2.02728078e-04,3.91042006e+06
0.626811,4.22600799e+02,4.17732592e-04,2.05395934e-04,3.97700891e+06
0.627905,4.23187109e+02,4.23008327e-04,2.07981343e-04,5.00254598e+06
0.628999,4.23761177e+02,4.28461034e-04,2.10484069e-04,3.11796327e+06
0.630093,4.24324713e+02,4.33536941e-04,2.12899007e-04,3.41428249e+06
0.631186,4.24879579e+02,4.38346669e-04,2.15232049e-04,3.06744597e+06
0.632280,4.25427610e+02,4.43079608e-04,2.17483045e-04,3.52173976e+06
0.633374,4.25970621e+02,4.47316921e-04,2.19651995e-04,6.66942103e+06
0.634468,4.26510591e+02,4.51592183e-04,2.21746393e-04,6.55120429e+06
0.635562,4.27049238e+02,4.56088198e-04,2.23759415e-04,4.99457961e+06
0.636656,4.27588039e+02,4.60261466e-04,2.25686524e-04,4.58990644e+06
0.637750,4.28128485e+02,4.64465007e-04,2.27531190e-04,3.46279784e+06
0.638844,4.28672007e+02,4.68389498e-04,2.29292705e-04,4.40493471e+06
0.639938,4.29220211e+02,4.71204713e-04,2.30976777e-04,6.16224678e+06
0.641032,4.29774866e+02,4.74624498e-04,2.32591755e-04,6.96755664e+06
0.642126,4.30337361e+02,4.78388949e-04,2.34127043e-04,6.19485898e+06
0.643220,4.30908821e+02,4.81543446e-04,2.35576884e-04,7.18192946e+06
0.644313,4.31490565e+02,4.84334712e-04,2.36950837e-04,7.99439530e+06
0.645407,4.32083906e+02,4.86941421e-04,2.38249365e-04,8.70048337e+06
0.646501,4.32689997e+02,4.89993636e-04,2.39471321e-04,9.38211988e+06
0.647595,4.33309841e+02,4.92625763e-04,2.40613410e-04,9.11169980e+06
0.648689,4.33944278e+02,4.95280944e-04,2.41672828e-04,9.55721616e+06
0.649783,4.34594280e+02,4.97042011e-04,2.42657395e-04,1.06576738e+07
0.650877,4.35260922e+02,4.99614899e-04,2.43573648e-04,1.07580058e+07
0.651971,4.35944779e+02,5.02437330e-04,2.44405053e-04,1.15533056e+07
0.653065,4.36646392e+02,5.03735142e-04,2.45153188e-04,1.11725797e+07
0.654159,4.37366350e+02,5.05338443e-04,2.45823129e-04,1.23787800e+07
0.655253,4.38105413e+02,5.06379451e-04,2.46425270e-04,1.27494248e+07
0.656346,4.38864230e+02,5.08120259e-04,2.46956160e-04,1.29920470e+07
0.657440,4.39643302e+02,5.08804832e-04,2.47413358e-04,1.36264856e+07
0.658534,4.40442930e+02,5.11106353e-04,2.47794524e-04,1.36901964e+07
0.659628,4.41263091e+02,5.11627615e-04,2.48088560e-04,1.47217156e+07
0.660722,4.42103986e+02,5.13173769e-04,2.48309841e-04,1.51095608e+07
0.661816,4.42965812e+02,5.12870577e-04,2.48456743e-04,1.54766211e+07
0.662910,4.43848477e+02,5.15042465e-04,2.48524629e-04,1.58350228e+07
0.664004,4.44751656e+02,5.15468881e-04,2.48508391e-04,1.57623930e+07
0.665098,4.45675444e+02,5.14769795e-04,2.48422536e-04,1.55745630e+07
0.666192,4.46620099e+02,5.14594711e-04,2.48277865e-04,1.53205513e+07
0.667286,4.47585803e+02,5.14420800e-04,2.48073481e-04,1.69546293e+07
0.668379,4.48572148e+02,5.14596018e-04,2.47787081e-04,1.68777488e+07
0.669473,4.49579000e+02,5.13268865e-04,2.47437544e-04,1.62379856e+07
0.670567,4.50606630e+02,5.09739506e-04,2.47034683e-04,1.64327075e+07
0.671661,4.51655382e+02,5.10467717e-04,2.46594537e-04,1.78888771e+07
0.672755,4.52724387e+02,5.11396599e-04,2.46067681e-04,1.81362473e+07
0.673849,4.53812787e+02,5.08891367e-04,2.45457356e-04,1.75115318e+07
0.674943,4.54920515e+02,5.07539387e-04,2.44801887e-04,1.69590382e+07
0.676037,4.56047390e+02,5.05263946e-04,2.44092519e-04,1.63865244e+07
0.677131,4.57193356e+02,5.04123653e-04,2.43340354e-04,1.68890294e+07
0.678225,4.58357954e+02,5.02102788e-04,2.42527194e-04,1.81154848e+07
0.679319,4.59540297e+02,5.02884940e-04,2.41647180e-04,1.76662239e+07
0.680412,4.60739409e+02,5.00298091e-04,2.40695787e-04,1.80015319e+07
0.681506,4.61954752e+02,4.99432511e-04,2.39693804e-04,1.86211155e+07
0.682600,4.63185559e+02,4.97472898e-04,2.38631629e-04,1.97286262e+07
0.683694,4.64430949e+02,4.94502337e-04,2.37504460e-04,1.77570016e+07
0.684788,4.65690537e+02,4.91447539e-04,2.36341627e-04,1.67874685e+07
0.685882,4.66963977e+02,4.88882648e-04,2.35140988e-04,1.79331921e+07
0.686976,4.68250276e+02,4.87778132e-04,2.33880479e-04,1.98536779e+07
0.688070,4.69547954e+02,4.85923574e-04,2.32545176e-04,1.82740869e+07
0.689164,4.70856410e+02,4.82000702e-04,2.31172610e-04,1.68457052e+07
0.690258,4.72175546e+02,4.77403968e-04,2.29775954e-04,1.59435039e+07
0.691352,4.73505026e+02,4.74533986e-04,2.28351972e-04,1.60616294e+07
0.692445,4.74843963e+02,4.72673823e-04,2.26883265e-04,1.68956049e+07
0.693539,4.76191230e+02,4.68720984e-04,2.25358347e-04,1.55502064e+07
0.694633,4.77546165e+02,4.67347175e-04,2.23807667e-04,1.63202228e+07
0.695727,4.78907638e+02,4.63259088e-04,2.22200281e-04,1.86810853e+07
0.696821,4.80274390e+02,4.62349225e-04,2.20544202e-04,1.78776496e+07
0.697915,4.81645211e+02,4.57866208e-04,2.18839070e-04,1.81559748e+07
0.699009,4.83019413e+02,4.53795960e-04,2.17104033e-04,1.69334616e+07
0.700103,4.84396527e+02,4.47916714e-04,2.15348216e-04,1.64173076e+07
0.701197,4.85776090e+02,4.45063495e-04,2.13577154e-04,1.75835702e+07
0.702291,4.87156820e+02,4.43254090e-04,2.11759897e-04,1.66901742e+07
0.703385,4.88537798e+02,4.35580331e-04,2.09905946e-04,1.24252655e+07
0.704479,4.89919217e+02,4.31970295e-04,2.08071263e-04,1.30778084e+07
0.705572,4.91300185e+02,4.26919256e-04,2.06199192e-04,1.33472540e+07
0.706666,4.92679701e+02,4.25617699e-04,2.04304259e-04,1.44471885e+07
0.707760,4.94056303e+02,4.21748212e-04,2.02359428e-04,1.50684002e+07
0.708854,4.95428985e+02,4.16591765e-04,2.00385187e-04,1.26135068e+07
0.709948,4.96797205e+02,4.12855318e-04,1.98405998e-04,1.50942923e+07
0.711042,4.98159683e+02,4.10389821e-04,1.96386775e-04,1.48548272e+07
0.712136,4.99515270e+02,4.04494977e-04,1.94335934e-04,1.14372236e+07
