time_orbits,dist_km,u_p_norm,u_e_norm
0.441940,5.45250210e+02,1.32813842e-03,6.33420676e-04
0.443034,5.46241953e+02,1.32543347e-03,6.32319918e-04
0.444128,5.47295185e+02,1.32522735e-03,6.30172727e-04
0.445222,5.48402531e+02,1.30863256e-03,6.26759039e-04
0.446316,5.49557299e+02,1.30150616e-03,6.22215820e-04
0.447409,5.50751497e+02,1.28915495e-03,6.16428549e-04
0.448503,5.51976111e+02,1.27774053e-03,6.09320439e-04
0.449597,5.53221776e+02,1.25872287e-03,6.00880460e-04
0.450691,5.54480835e+02,1.24031258e-03,5.91245824e-04
0.451785,5.55745271e+02,1.20979614e-03,5.80341513e-04
0.452879,5.57007758e+02,1.18123043e-03,5.68271389e-04
0.453973,5.58259777e+02,1.15910622e-03,5.55004741e-04
0.455067,5.59492016e+02,1.12690312e-03,5.40486747e-04
0.456161,5.60696088e+02,1.09327056e-03,5.24822426e-04
0.457255,5.61863591e+02,1.06163974e-03,5.08071067e-04
0.458349,5.62985319e+02,1.02779307e-03,4.90216185e-04
0.459443,5.64052322e+02,9.84352708e-04,4.71319697e-04
0.460536,5.65057385e+02,9.42188849e-04,4.51583904e-04
0.461630,5.65992834e+02,9.00529773e-04,4.31041237e-04
0.462724,5.66850359e+02,8.56157945e-04,4.09737178e-04
0.463818,5.67621901e+02,8.10546935e-04,3.87795835e-04
0.464912,5.68299746e+02,7.64385868e-04,3.65347781e-04
0.466006,5.68876270e+02,7.15253444e-04,3.42508364e-04
0.467100,5.69344362e+02,6.69899228e-04,3.19457791e-04
0.468194,5.69696492e+02,6.20446998e-04,2.96294796e-04
0.469288,5.69925801e+02,5.73326007e-04,2.73229361e-04
0.470382,5.70025245e+02,5.25707586e-04,2.50406267e-04
0.471476,5.69988259e+02,4.76428565e-04,2.28024156e-04
0.472569,5.69808665e+02,4.32875583e-04,2.06287030e-04
