time_orbits,dist_km,u_p_norm,u_e_norm
0.250506,8.30080240e+02,4.76459812e-04,2.36235650e-04
0.251599,8.23317229e+02,4.84145383e-04,2.39822966e-04
0.252693,8.16663365e+02,4.91297737e-04,2.43433570e-04
0.253787,8.10124158e+02,5.00052562e-04,2.47012695e-04
0.254881,8.03704356e+02,5.07089532e-04,2.50634908e-04
0.255975,7.97409592e+02,5.13455445e-04,2.54296553e-04
0.257069,7.91245493e+02,5.20407549e-04,2.57936251e-04
0.258163,7.85217381e+02,5.28023073e-04,2.61609818e-04
0.259257,7.79329910e+02,5.35741829e-04,2.65272210e-04
0.260351,7.73587510e+02,5.44084452e-04,2.68923588e-04
0.261445,7.67994286e+02,5.51713980e-04,2.72596681e-04
0.262539,7.62554392e+02,5.58989084e-04,2.76276782e-04
0.263632,7.57271315e+02,5.69210745e-04,2.79838234e-04
0.264726,7.52147995e+02,5.74874485e-04,2.83501907e-04
0.265820,7.47188208e+02,5.83456628e-04,2.87088484e-04
0.266914,7.42394580e+02,5.90638743e-04,2.90645298e-04
0.268008,7.37770033e+02,5.98341050e-04,2.94182659e-04
0.269102,7.33316869e+02,6.05938239e-04,2.97654009e-04
0.270196,7.29036935e+02,6.13264380e-04,3.01038715e-04
0.271290,7.24931580e+02,6.21894783e-04,3.04323530e-04
0.272384,7.21001748e+02,6.29107596e-04,3.07525700e-04
0.273478,7.17248335e+02,6.35544321e-04,3.10645204e-04
0.274572,7.13671777e+02,6.43370225e-04,3.13606209e-04
0.275666,7.10272189e+02,6.47190885e-04,3.16504341e-04
0.276759,7.07050287e+02,6.52569848e-04,3.19261331e-04
0.277853,7.04005431e+02,6.60258252e-04,3.21777257e-04
0.278947,7.01136169e+02,6.66787225e-04,3.24119542e-04
0.280041,6.98441533e+02,6.67430525e-04,3.26397012e-04
0.281135,6.95920721e+02,6.72640874e-04,3.28377807e-04
0.282229,6.93571709e+02,6.78123139e-04,3.30121542e-04
0.283323,6.91391698e+02,6.82831266e-04,3.31604885e-04
0.284417,6.89377832e+02,6.86323859e-04,3.32848153e-04
0.285511,6.87527352e+02,6.88088515e-04,3.33872171e-04
0.286605,6.85836992e+02,6.89342939e-04,3.34584724e-04
0.287699,6.84303476e+02,6.90211861e-04,3.35000040e-04
0.288792,6.82923811e+02,6.87763366e-04,3.35208787e-04
0.289886,6.81694895e+02,6.86782142e-04,3.35124342e-04
0.290980,6.80612313e+02,6.87964568e-04,3.34653604e-04
0.292074,6.79671548e+02,6.84205050e-04,3.33902608e-04
0.293168,6.78868036e+02,6.85593235e-04,3.32743422e-04
0.294262,6.78195812e+02,6.84957430e-04,3.31206342e-04
0.295356,6.77649453e+02,6.81658333e-04,3.29357637e-04
0.296450,6.77223750e+02,6.75842419e-04,3.27192237e-04
0.297544,6.76914137e+02,6.69822547e-04,3.24705074e-04
0.298638,6.76715773e+02,6.62883560e-04,3.21921023e-04
0.299732,6.76623480e+02,6.55073445e-04,3.18781603e-04
0.300825,6.76632057e+02,6.50247511e-04,3.15302464e-04
0.301919,6.76735235e+02,6.42444868e-04,3.11496434e-04
0.303013,6.76927085e+02,6.35855492e-04,3.07379187e-04
0.304107,6.77202034e+02,6.23103245e-04,3.02959742e-04
0.305201,6.77555118e+02,6.13523533e-04,2.98281445e-04
0.306295,6.77980905e+02,6.03092656e-04,2.93302295e-04
0.307389,6.78474195e+02,5.90523868e-04,2.88066918e-04
0.308483,6.79029412e+02,5.81570848e-04,2.82566682e-04
0.309577,6.79640576e+02,5.69111402e-04,2.76795665e-04
0.310671,6.80302525e+02,5.55054668e-04,2.70814433e-04
0.311765,6.81009665e+02,5.44373208e-04,2.64631076e-04
0.312858,6.81756069e+02,5.31986985e-04,2.58204099e-04
0.313952,6.82536253e+02,5.18003901e-04,2.51584839e-04
0.315046,6.83345055e+02,5.04830850e-04,2.44820493e-04
0.316140,6.84177345e+02,4.88871731e-04,2.37875319e-04
0.317234,6.85028392e+02,4.74910973e-04,2.30836927e-04
0.318328,6.85893169e+02,4.60625599e-04,2.23686376e-04
0.319422,6.86766527e+02,4.46862785e-04,2.16433572e-04
0.320516,6.87643610e+02,4.30243691e-04,2.09083761e-04
0.321610,6.88520204e+02,4.13680789e-04,2.01686015e-04
0.322704,6.89391876e+02,3.99505948e-04,1.94279740e-04
0.323798,6.90253995e+02,3.84845835e-04,1.86862813e-04
0.324891,6.91102219e+02,3.69904242e-04,1.79442092e-04
0.325985,6.91932270e+02,3.53822117e-04,1.72012924e-04
0.327079,6.92740106e+02,3.38841061e-04,1.64653319e-04
0.328173,6.93521677e+02,3.24117959e-04,1.57361712e-04
0.329267,6.94273027e+02,3.08869160e-04,1.50131461e-04
0.330361,6.94990325e+02,2.95257636e-04,1.43052708e-04
0.331455,6.95669823e+02,2.79913604e-04,1.36042495e-04
0.332549,6.96308093e+02,2.66056986e-04,1.29225867e-04
0.333643,6.96901645e+02,2.51902472e-04,1.22562280e-04
0.334737,6.97447199e+02,2.38114128e-04,1.16098980e-04
0.335831,6.97941633e+02,2.25246060e-04,1.09881468e-04
0.336925,6.98381725e+02,2.13021817e-04,1.03921300e-04
0.338018,6.98764472e+02,2.00516261e-04,9.82091483e-05
0.339112,6.99086977e+02,1.90028306e-04,9.28588281e-05
0.340206,6.99346224e+02,1.79510130e-04,8.78245776e-05
0.341300,6.99539444e+02,1.70365312e-04,8.31842436e-05
0.342394,6.99663860e+02,1.61653982e-04,7.89382968e-05
0.343488,6.99716827e+02,1.53412492e-04,7.51139948e-05
0.344582,6.99695866e+02,1.46631488e-04,7.17726183e-05
0.345676,6.99598584e+02,1.40562356e-04,6.89165823e-05
0.346770,6.99422665e+02,1.35544227e-04,6.65837755e-05
0.347864,6.99165968e+02,1.31254939e-04,6.47687498e-05
0.348958,6.98826546e+02,1.28230018e-04,6.34918019e-05
0.350051,6.98402492e+02,1.26824744e-04,6.27343898e-05
