time_orbits,dist_km,u_p_norm,u_e_norm
0.173385,1.08590125e+03,2.24090298e-04,1.07652141e-04
0.173932,1.08399481e+03,2.19026741e-04,1.05240652e-04
0.174479,1.08205735e+03,2.14272022e-04,1.02877437e-04
0.175026,1.08008896e+03,2.09351104e-04,1.00553140e-04
0.175573,1.07808976e+03,2.04117472e-04,9.82665979e-05
0.176120,1.07605985e+03,1.98953209e-04,9.60279359e-05
0.176667,1.07399934e+03,1.94959052e-04,9.38549385e-05
0.177214,1.07190836e+03,1.90525484e-04,9.17188771e-05
0.177760,1.06978703e+03,1.86006953e-04,8.96280399e-05
0.178307,1.06763548e+03,1.81069517e-04,8.75739626e-05
0.178854,1.06545384e+03,1.77021647e-04,8.55901044e-05
0.179401,1.06324226e+03,1.73219907e-04,8.36594395e-05
0.179948,1.06100085e+03,1.69380031e-04,8.17788121e-05
0.180495,1.05872977e+03,1.65058865e-04,7.99372248e-05
0.181042,1.05642916e+03,1.61447257e-04,7.81658402e-05
0.181589,1.05409916e+03,1.57715045e-04,7.64439204e-05
0.182136,1.05173994e+03,1.53586233e-04,7.47705557e-05
0.182683,1.04935164e+03,1.50349213e-04,7.31756231e-05
0.183230,1.04693443e+03,1.47200227e-04,7.16352581e-05
0.183777,1.04448846e+03,1.43914092e-04,7.01536397e-05
0.184324,1.04201391e+03,1.41325245e-04,6.87412346e-05
0.184871,1.03951097e+03,1.38492552e-04,6.73876379e-05
0.185418,1.03697981e+03,1.35796009e-04,6.61009904e-05
0.185965,1.03442060e+03,1.33359417e-04,6.48906072e-05
0.186512,1.03183353e+03,1.31372302e-04,6.37451456e-05
0.187059,1.02921880e+03,1.29577385e-04,6.26700337e-05
0.187606,1.02657661e+03,1.27711149e-04,6.16613126e-05
0.188153,1.02390715e+03,1.25894823e-04,6.07269189e-05
0.188700,1.02121063e+03,1.24363144e-04,5.98708403e-05
0.189247,1.01848725e+03,1.22815203e-04,5.90832999e-05
0.189794,1.01573721e+03,1.21591434e-04,5.83792286e-05
0.190340,1.01296072e+03,1.20661042e-04,5.77484731e-05
0.190887,1.01015801e+03,1.19758645e-04,5.71957776e-05
0.191434,1.00732930e+03,1.19252554e-04,5.67181594e-05
0.191981,1.00447481e+03,1.18977956e-04,5.63229959e-05
0.192528,1.00159476e+03,1.18622251e-04,5.60034772e-05
0.193075,9.98689388e+02,1.18710133e-04,5.57548131e-05
0.193622,9.95758939e+02,1.19066152e-04,5.55852796e-05
0.194169,9.92803653e+02,1.19241415e-04,5.54864824e-05
0.194716,9.89823764e+02,1.19344165e-04,5.54624731e-05
0.195263,9.86819512e+02,1.19935178e-04,5.55086579e-05
0.195810,9.83791150e+02,1.20697700e-04,5.56244545e-05
0.196357,9.80738935e+02,1.21663467e-04,5.58062761e-05
0.196904,9.77663131e+02,1.22692334e-04,5.60532162e-05
0.197451,9.74564000e+02,1.23820459e-04,5.63617688e-05
0.197998,9.71441815e+02,1.25289239e-04,5.67283046e-05
0.198545,9.68296848e+02,1.26483779e-04,5.71556786e-05
0.199092,9.65129364e+02,1.27854695e-04,5.76364566e-05
0.199639,9.61939645e+02,1.29617313e-04,5.81689237e-05
0.200186,9.58727974e+02,1.31136027e-04,5.87483822e-05
0.200733,9.55494635e+02,1.32792273e-04,5.93748405e-05
0.201280,9.52239917e+02,1.34581252e-04,6.00436748e-05
0.201827,9.48964121e+02,1.36763852e-04,6.07582597e-05
0.202373,9.45667546e+02,1.38586985e-04,6.15075632e-05
0.202920,9.42350486e+02,1.40469225e-04,6.22954830e-05
0.203467,9.39013247e+02,1.42748557e-04,6.31149777e-05
0.204014,9.35656147e+02,1.44856232e-04,6.39628399e-05
0.204561,9.32279508e+02,1.47152988e-04,6.48401204e-05
0.205108,9.28883655e+02,1.49541440e-04,6.57487871e-05
0.205655,9.25468905e+02,1.51484620e-04,6.66747002e-05
0.206202,9.22035579e+02,1.53862841e-04,6.76290171e-05
0.206749,9.18584006e+02,1.56163586e-04,6.86033117e-05
0.207296,9.15114508e+02,1.58296188e-04,6.95978452e-05
0.207843,9.11627403e+02,1.60580884e-04,7.06133629e-05
0.208390,9.08123030e+02,1.63308219e-04,7.16455811e-05
0.208937,9.04601743e+02,1.65848121e-04,7.26875631e-05
0.209484,9.01063906e+02,1.68556762e-04,7.37416981e-05
0.210031,8.97509891e+02,1.71118698e-04,7.48017487e-05
0.210578,8.93940057e+02,1.73176829e-04,7.58666565e-05
0.211125,8.90354757e+02,1.75644278e-04,7.69480524e-05
0.211672,8.86754361e+02,1.78207189e-04,7.80376972e-05
0.212219,8.83139248e+02,1.80805048e-04,7.91346473e-05
0.212766,8.79509800e+02,1.83533980e-04,8.02411549e-05
0.213313,8.75866398e+02,1.85924574e-04,8.13440049e-05
0.213860,8.72209417e+02,1.88302614e-04,8.24517288e-05
0.214407,8.68539236e+02,1.90693283e-04,8.35598397e-05
0.214953,8.64856254e+02,1.93392523e-04,8.46772622e-05
0.215500,8.61160877e+02,1.95935601e-04,8.57916860e-05
0.216047,8.57453519e+02,1.98584951e-04,8.69070329e-05
