time_orbits,dist,err_x,err_y,err_z,err_vx,err_vy,err_vz,P_trace,u_p_norm
0.047038,9.24169656e+02,4.82485389e+00,-7.37947449e+00,-2.81272737e+00,-3.29573852e-03,-1.25716743e-02,-1.70288565e-03,1.40492561e+01,1.68180672e-03
0.047585,9.25084882e+02,4.76656823e+00,-7.51097402e+00,-2.76780587e+00,-3.56044201e-03,-1.26940906e-02,-1.15726426e-03,1.42190798e+01,1.69094689e-03
0.048132,9.26013243e+02,5.01182875e+00,-7.46876800e+00,-2.70709196e+00,-3.51466625e-03,-1.23270815e-02,-1.49388949e-03,1.43898422e+01,1.69968360e-03
0.048679,9.26955039e+02,5.19329678e+00,-7.46973969e+00,-2.61587626e+00,-3.53620446e-03,-1.21301108e-02,-1.38485966e-03,1.45641609e+01,1.70940296e-03
0.049226,9.27910524e+02,5.24653262e+00,-7.53099083e+00,-2.58279149e+00,-3.66575820e-03,-1.20414105e-02,-1.28088668e-03,1.47412351e+01,1.71864754e-03
0.049773,9.28879964e+02,5.26489010e+00,-7.60290225e+00,-2.58535129e+00,-3.81537079e-03,-1.19352548e-02,-1.31871021e-03,1.49194651e+01,1.72713726e-03
0.050320,9.29863643e+02,5.42646950e+00,-7.62167020e+00,-2.51101563e+00,-3.82085584e-03,-1.17733487e-02,-1.24656375e-03,1.50982604e+01,1.73525238e-03
0.050867,9.30861812e+02,5.53500935e+00,-7.66203778e+00,-2.46487556e+00,-3.87312994e-03,-1.16448004e-02,-1.20965746e-03,1.52789152e+01,1.74370220e-03
0.051414,9.31874691e+02,5.75438145e+00,-7.66758108e+00,-2.36176060e+00,-3.80619574e-03,-1.14943114e-02,-1.09211738e-03,1.54605495e+01,1.75168962e-03
0.051961,9.32902478e+02,5.52922687e+00,-7.81689205e+00,-2.48678052e+00,-4.18137994e-03,-1.14477422e-02,-1.28859631e-03,1.56440029e+01,1.75986429e-03
0.052508,9.33945413e+02,5.93667759e+00,-7.77921599e+00,-2.28576236e+00,-3.89973644e-03,-1.13183245e-02,-9.88800262e-04,1.58242569e+01,1.76601671e-03
0.053055,9.35003689e+02,6.00827718e+00,-7.83165069e+00,-2.28110278e+00,-3.96793988e-03,-1.11793238e-02,-1.12590615e-03,1.60079638e+01,1.77442673e-03
0.053602,9.36077431e+02,6.18432842e+00,-7.86480956e+00,-2.20485720e+00,-3.91399412e-03,-1.10839003e-02,-1.03173704e-03,1.61909667e+01,1.78124077e-03
0.054149,9.37166793e+02,5.84860317e+00,-8.03589214e+00,-2.34074534e+00,-4.39509467e-03,-1.10569570e-02,-1.04578721e-03,1.63741686e+01,1.78820070e-03
0.054696,9.38271976e+02,5.57693230e+00,-8.17850368e+00,-2.46409873e+00,-4.79149269e-03,-1.09406417e-02,-1.15632703e-03,1.65519046e+01,1.79288044e-03
