seed,q_scale,steps,status,error,sdc_rmse_pos_m,jac_rmse_pos_m,sdc_rmse_vel_m_s,jac_rmse_vel_m_s,state_pos_diff_m,state_vel_diff_m_s,P_rel_fro,nis_mean_abs_diff,sdc_min_P_eig,jac_min_P_eig
4,1.0,100,ok,,41.396594980245986,41.38916388760533,0.18709687676059297,0.18708006033745733,0.036801255651519454,8.453572858996592e-05,0.00032920990214497874,1.858726490222562e-07,5.258711466393653e-07,5.258719435867681e-07
4,1.0,500,ok,,22238.4504156389,22150.495659071938,9.368106519139088,9.32583300771835,315.0680490716343,0.13588886952075674,0.009115536965807922,7.879678348876595e-05,5.375243900959577e-07,5.375243243510026e-07
5,0.0,100,ok,,60.7390956448635,64.32461678643189,0.23816938757298328,0.2507098022955687,13.530591508790542,0.02500832823887269,0.006642563165881236,1.4631718829038647,4.03435344811762e-13,4.4452992515252524e-13
5,0.0,500,ok,,372.13073177582453,403.04672159874957,0.38848412476181865,0.41441154662735447,495.41813131891865,0.16201285934035506,0.01626548827608657,10.485023023325226,3.98401020563599e-15,4.453287348645839e-15
5,0.01,100,ok,,77.19603486385536,77.02800888738035,0.19649619474729466,0.19671532930415347,0.3321272294106571,0.0004929841326647593,0.000423344734486025,2.7594341863501626e-05,5.398958764041826e-09,5.399864048972431e-09
5,0.01,500,ok,,471.8100916000007,459.4632083286776,0.18041878366048128,0.1767140039933316,22.88208079684646,0.007950739316451804,0.013425334538586584,1.7156199961343432e-05,7.649839452784528e-09,7.64803778106869e-09
5,0.1,100,ok,,65.54367987742827,65.50928694520847,0.21512114640726437,0.21517381559210522,0.054140848514935155,8.763323108439516e-05,0.000415340399960729,5.296758909034693e-06,5.276352739582284e-08,5.2764742970026486e-08
5,0.1,500,ok,,1886.2089586599693,1910.1075056231186,0.8932816944102637,0.9029263094605525,27.250066420264506,0.009686497422174156,0.013545314766065741,8.36984986296585e-06,5.957272118266925e-08,5.957682503070919e-08
5,1.0,100,ok,,53.313248654563516,53.30840702012187,0.26381961627700207,0.2638528929302943,0.02029070275010709,0.0001094966254520268,0.00041527283574132364,2.3412648339493636e-07,5.258484710458715e-07,5.258498264544455e-07
5,1.0,500,ok,,26141.71484552831,26324.7626707439,10.952587306611788,11.032773180510084,450.37611029610247,0.16880285842844922,0.012569131457515386,0.00012604969901863772,5.419448687185983e-07,5.41987490189057e-07
6,0.0,100,ok,,23.27350450944144,23.12611842207921,0.03413198867471542,0.034165034450649466,1.6154489936666274,0.002597232386427677,0.0019932321599010787,0.5333027926329947,2.292275505483547e-13,2.086303587545762e-13
6,0.0,500,ok,,482.22437447322653,451.2016523530529,0.5104856404618009,0.38602238216761725,723.3674833931406,0.418374858110247,0.05176864280811132,98.57318027484186,4.607238927454039e-15,6.984215095858344e-16
6,0.01,100,ok,,40.92869684924291,40.91239466551557,0.0711048330023969,0.07109208968494668,0.02659364937484202,3.481610361031221e-05,8.240869143852432e-05,1.4288534473383407e-06,5.321325757078717e-09,5.321901651834843e-09
6,0.01,500,ok,,465.8972987022183,463.936609720232,0.2866722658625493,0.2855725319887299,4.667294127512444,0.0010779646220017503,0.026667114442772925,0.00012131197586451314,6.27468516995169e-09,6.267857217426398e-09
6,0.1,100,ok,,32.30404192708148,32.29968775649295,0.07844430220986677,0.07844355778826792,0.012930865660416308,2.094182410136074e-05,0.00010027942968377515,2.0395225086566882e-07,5.265235382327143e-08,5.2652939161974715e-08
6,0.1,500,ok,,1435.1747859112377,1440.3579979278322,0.4080832671972427,0.4094866638986796,30.456284299975287,0.010341875835370348,0.026892584468842445,3.5517592802403186e-06,5.479869448516519e-08,5.4806758650750305e-08
6,1.0,100,ok,,26.498484094713646,26.498235252782855,0.08663668158669798,0.08663927037956926,0.007511304769333337,2.420899677335642e-05,0.00010336894775512558,2.1056171375932742e-08,5.25807658144265e-07,5.258082619047483e-07
6,1.0,500,ok,,16716.76231817079,16803.699914582914,4.546979813100945,4.580311959924828,393.40412486414635,0.12979756963398895,0.027486342800190737,0.00010540191029539958,5.299294373858856e-07,5.299545785646314e-07
7,0.0,100,ok,,8.678130141939686,8.636596624329538,0.024033357523984476,0.02393319631141483,0.1409234139584183,0.0005614901789818289,0.005438383002924997,0.0016680280041994067,3.7981442983475916e-13,3.410409773795036e-13
7,0.0,500,ok,,25.657203388860843,32.978261189012414,0.030413403041354144,0.033024129631326817,33.0208648487024,0.010410112443541711,0.0047930746190732185,0.36169645551911067,5.3259064899628246e-15,2.3615117084077467e-15
7,0.01,100,ok,,6.019608758701956,6.027957388372636,0.040698313856860735,0.040693843386110325,0.026785783640976425,3.768259881546632e-05,0.00017589740504418195,1.2111060263553242e-06,5.355618901644695e-09,5.3555652521448625e-09
7,0.01,500,ok,,142.18884389644768,142.13012456067838,0.07751350024464573,0.07748726223971134,0.0339240304854157,1.460768420381456e-05,0.0008723354132831162,2.051592584706441e-08,5.88262335560357e-09,5.8817679046307976e-09
7,0.1,100,ok,,10.311752979559968,10.30802365478196,0.05788346141358898,0.05787954751374955,0.012033048522217163,1.787048076266183e-05,0.00017506614061194983,4.1518346582947174e-07,5.269220648735077e-08,5.269277556678776e-08
7,0.1,500,ok,,2511.0750800547457,2510.0914561516925,0.8538689012813139,0.8533222969495087,2.714250292161567,0.0013770971919996634,0.0008477713200903774,2.3746130306534496e-06,5.381222156420412e-08,5.3813409607748874e-08
7,1.0,100,ok,,26.113428451381633,26.109590276262555,0.07915175348100345,0.07914658464899726,0.01094522577105261,2.2213871501171646e-05,0.00017460057059945063,7.767462173458028e-09,5.257512333138598e-07,5.257518549489748e-07
7,1.0,500,ok,,18415.108812698134,18407.146947371013,6.210752268049772,6.206002618913683,22.177212175906558,0.012186000487378976,0.0008370449303840414,2.846563495828569e-05,5.282438265331436e-07,5.28245839850901e-07
8,0.0,100,ok,,111.50910941142641,92.76578614900602,0.15254098960072177,0.17687379101988018,43.702361741528335,0.07507506942966254,0.024587690963960775,4.655871628688374,3.6829891515489003e-13,3.6155242517278886e-13
